angles
0
291.246118
222.4922359
153.7383539
84.9844719
16.23058987
307.4767078
238.7228258
169.9689438
101.2150618
32.46117975
323.7072977
254.9534157
186.1995337
117.4456516
48.69176962
339.9378876
271.1840056
202.4301235
133.6762415
64.9223595
356.1684775
287.4145954
218.6607134
149.9068314
81.15294937
12.39906735
303.6451853
234.8913033
166.1374213
97.38353925
28.62965722
319.8757752
251.1218932
182.3680111
113.6141291
44.8602471
336.1063651
267.352483
198.598601
129.844719
61.09083697
352.3369549
283.5830729
214.8291909
146.0753089
77.32142685
8.567544824
299.8136628
231.0597808
162.3058987
93.55201672
24.7981347
316.0442527
247.2903706
178.5364886
109.7826066
41.02872457
332.2748425
263.5209605
194.7670785
126.0131965
57.25931445
348.5054324
279.7515504
210.9976684
142.2437863
73.48990432
4.736022299
295.9821403
227.2282582
158.4743762
89.7204942
20.96661217
312.2127301
243.4588481
174.7049661
105.9510841
37.19720205
328.44332
259.689438
190.935556
122.1816739
53.42779192
344.6739099
275.9200279
207.1661458
138.4122638
69.6583818
0.904499773
292.1506177
223.3967357
154.6428537
85.88897167
17.13508965
308.3812076
239.6273256
170.8734436
102.1195615
33.36567952
324.6117975
255.8579155
187.1040334
118.3501514
49.5962694
340.8423874
272.0885053
203.3346233
134.5807413
65.82685927
357.0729772
288.3190952
219.5652132
150.8113312
82.05744915
13.30356712
304.5496851
235.7958031
167.041921
98.28803902
29.534157
320.780275
252.0263929
183.2725109
114.5186289
45.76474687
337.0108648
268.2569828
199.5031008
130.7492188
61.99533675
353.2414547
284.4875727
215.7336907
146.9798086
78.22592662
9.472044597
300.7181626
231.9642805
163.2103985
94.4565165
25.70263447
316.9487524
248.1948704
179.4409884
110.6871064
41.93322435
333.1793423
264.4254603
195.6715783
126.9176962
58.16381422
349.4099322
280.6560502
211.9021681
143.1482861
74.3944041
5.640522072
296.88664
228.132758
159.378876
90.62499397
21.87111195
313.1172299
244.3633479
175.6094659
106.8555838
38.10170182
329.3478198
260.5939378
191.8400557
123.0861737
54.3322917
345.5784097
276.8245276
208.0706456
139.3167636
70.56288157
1.808999547
293.0551175
224.3012355
155.5473535
86.79347145
18.03958942
309.2857074
240.5318254
171.7779433
103.0240613
34.2701793
325.5162973
256.7624152
188.0085332
119.2546512
50.50076917
341.7468871
272.9930051
204.2391231
135.4852411
66.73135905
357.977477
289.223595
220.469713
151.7158309
82.96194892
14.2080669
305.4541849
236.7003028
167.9464208
99.1925388
30.43865677
321.6847747
252.9308927
184.1770107
115.4231287
46.66924665
337.9153646
269.1614826
200.4076006
131.6537185
62.89983652
354.1459545
285.3920725
216.6381904
147.8843084
79.1304264
10.37654437
301.6226623
232.8687803
164.1148983
95.36101627
26.60713425
317.8532522
249.0993702
180.3454882
111.5916061
42.83772412
334.0838421
265.3299601
196.576078
127.822196
59.068314
350.314432
281.5605499
212.8066679
144.0527859
75.29890387
6.545021845
297.7911398
229.0372578
160.2833758
91.52949375
22.77561172
314.0217297
245.2678477
176.5139656
107.7600836
39.0062016
330.2523196
261.4984375
192.7445555
123.9906735
55.23679147
346.4829094
277.7290274
208.9751454
140.2212634
71.46738134
2.71349932
293.9596173
225.2057353
156.4518532
87.69797122
18.94408919
310.1902072
241.4363251
172.6824431
103.9285611
35.17467907
326.420797
257.666915
188.913033
120.159151
51.40526894
342.6513869
273.8975049
205.1436229
136.3897408
67.63585882
358.8819768
290.1280948
221.3742127
152.6203307
83.86644869
15.11256667
306.3586846
237.6048026
168.8509206
100.0970386
31.34315654
322.5892745
253.8353925
185.0815105
116.3276284
47.57374642
338.8198644
270.0659824
201.3121003
132.5582183
63.80433629
355.0504543
286.2965722
217.5426902
148.7888082
80.03492617
11.28104414
302.5271621
233.7732801
165.0193981
96.26551604
27.51163402
318.757752
250.00387
181.2499879
112.4961059
43.74222389
334.9883419
266.2344598
197.4805778
128.7266958
59.97281377
351.2189317
282.4650497
213.7111677
144.9572857
76.20340364
7.449521619
298.6956396
229.9417576
161.1878755
92.43399352
23.68011149
314.9262295
246.1723474
177.4184654
108.6645834
39.91070137
331.1568193
262.4029373
193.6490553
124.8951733
56.14129124
347.3874092
278.6335272
209.8796452
141.1257631
72.37188112
3.617999093
294.8641171
226.110235
157.356353
88.60247099
19.84858897
311.0947069
242.3408249
173.5869429
104.8330609
36.07917884
327.3252968
258.5714148
189.8175328
121.0636507
52.30976872
343.5558867
274.8020047
206.0481226
137.2942406
68.54035859
359.7864766
291.0325945
222.2787125
153.5248305
84.77094847
16.01706644
307.2631844
238.5093024
169.7554204
101.0015383
32.24765632
323.4937743
254.7398923
185.9860102
117.2321282
48.47824619
339.7243642
270.9704821
202.2166001
133.4627181
64.70883607
355.954954
287.201072
218.44719
149.693308
80.93942594
12.18554392
303.4316619
234.6777799
165.9238978
97.17001582
28.41613379
319.6622518
250.9083697
182.1544877
113.4006057
44.64672367
335.8928416
267.1389596
198.3850776
129.6311956
60.87731354
352.1234315
283.3695495
214.6156675
145.8617854
77.10790342
8.354021392
299.6001394
230.8462573
162.0923753
93.33849329
24.58461127
315.8307292
247.0768472
178.3229652
109.5690832
40.81520114
332.0613191
263.3074371
194.5535551
125.799673
57.04579102
348.291909
279.538027
210.7841449
142.0302629
73.27638089
4.522498867
295.7686168
227.0147348
158.2608528
89.50697077
20.75308874
311.9992067
243.2453247
174.4914427
105.7375606
36.98367862
328.2297966
259.4759146
190.7220325
121.9681505
53.21426849
344.4603865
275.7065044
206.9526224
138.1987404
69.44485837
0.690976341
291.9370943
223.1832123
154.4293303
85.67544824
16.92156622
308.1676842
239.4138022
170.6599201
101.9060381
33.15215609
324.3982741
255.644392
186.89051
118.136628
49.38274597
340.6288639
271.8749819
203.1210999
134.3672179
65.61333584
356.8594538
288.1055718
219.3516898
150.5978077
81.84392572
13.09004369
304.3361617
235.5822796
166.8283976
98.07451559
29.32063357
320.5667515
251.8128695
183.0589875
114.3051055
45.55122344
336.7973414
268.0434594
199.2895774
130.5356953
61.78181332
353.0279313
284.2740493
215.5201672
146.7662852
78.01240319
9.258521165
300.5046391
231.7507571
162.9968751
94.24299307
25.48911104
316.735229
247.981347
179.227465
110.4735829
41.71970092
332.9658189
264.2119369
195.4580548
126.7041728
57.95029079
349.1964088
280.4425267
211.6886447
142.9347627
74.18088066
5.42699864
296.6731166
227.9192346
159.1653526
90.41147054
21.65758851
312.9037065
244.1498245
175.3959424
106.6420604
37.88817839
329.1342964
260.3804143
191.6265323
122.8726503
54.11876826
345.3648862
276.6110042
207.8571222
139.1032402
70.34935814
1.595476115
292.8415941
224.0877121
155.33383
86.57994801
17.82606599
309.072184
240.3183019
171.5644199
102.8105379
34.05665586
325.3027738
256.5488918
187.7950098
119.0411278
50.28724574
341.5333637
272.7794817
204.0255997
135.2717176
66.51783561
357.7639536
289.0100716
220.2561895
151.5023075
82.74842549
13.99454346
305.2406614
236.4867794
167.7328974
98.97901536
30.22513334
321.4712513
252.7173693
183.9634873
115.2096052
46.45572321
337.7018412
268.9479592
200.1940771
131.4401951
62.68631309
353.9324311
285.178549
216.424667
147.670785
78.91690296
10.16302094
301.4091389
232.6552569
163.9013749
95.14749284
26.39361081
317.6397288
248.8858468
180.1319647
111.3780827
42.62420069
333.8703187
265.1164366
196.3625546
127.6086726
58.85479056
350.1009085
281.3470265
212.5931445
143.8392625
75.08538044
6.331498413
297.5776164
228.8237344
160.0698523
91.31597031
22.56208829
313.8082063
245.0543242
176.3004422
107.5465602
38.79267816
330.0387961
261.2849141
192.5310321
123.7771501
55.02326804
346.269386
277.515504
208.761622
140.0077399
71.25385791
2.499975888
293.7460939
224.9922118
156.2383298
87.48444779
18.73056576
309.9766837
241.2228017
172.4689197
103.7150377
34.96115564
326.2072736
257.4533916
188.6995096
119.9456275
51.19174551
342.4378635
273.6839815
204.9300994
136.1762174
67.42233539
358.6684534
289.9145713
221.1606893
152.4068073
83.65292526
14.89904324
306.1451612
237.3912792
168.6373972
99.88351514
31.12963311
322.3757511
253.6218691
184.867987
116.114105
47.36022299
338.606341
269.8524589
201.0985769
132.3446949
63.59081286
354.8369308
286.0830488
217.3291668
148.5752848
79.82140274
11.06752071
302.3136387
233.5597567
164.8058746
96.05199261
27.29811059
318.5442286
249.7903465
181.0364645
112.2825825
43.52870046
334.7748184
266.0209364
197.2670544
128.5131724
59.75929034
351.0054083
282.2515263
213.4976443
144.7437622
75.98988021
7.235998187
298.4821162
229.7282341
160.9743521
92.22047009
23.46658806
314.712706
245.958824
177.204942
108.45106
39.69717794
330.9432959
262.1894139
193.4355319
124.6816498
55.92776781
347.1738858
278.4200038
209.6661217
140.9122397
72.15835769
3.404475661
294.6505936
225.8967116
157.1428296
88.38894756
19.63506554
310.8811835
242.1273015
173.3734195
104.6195374
35.86565541
327.1117734
258.3578914
189.6040093
120.8501273
52.09624529
343.3423633
274.5884812
205.8345992
137.0807172
68.32683516
359.5729531
290.8190711
222.0651891
153.3113071
84.55742504
15.80354301
307.049661
238.295779
169.5418969
100.7880149
32.03413289
323.2802509
254.5263688
185.7724868
117.0186048
48.26472276
339.5108407
270.7569587
202.0030767
133.2491947
64.49531264
355.7414306
286.9875486
218.2336666
149.4797845
80.72590251
11.97202049
303.2181385
234.4642564
165.7103744
96.95649239
28.20261036
319.4487283
250.6948463
181.9409643
113.1870823
44.43320024
335.6793182
266.9254362
198.1715542
129.4176721
60.66379011
351.9099081
283.1560261
214.402144
145.648262
76.89437998
8.14049796
299.3866159
230.6327339
161.8788519
93.12496986
24.37108783
315.6172058
246.8633238
178.1094418
109.3555597
40.60167771
331.8477957
263.0939137
194.3400316
125.5861496
56.83226758
348.0783856
279.3245035
210.5706215
141.8167395
73.06285746
4.308975434
295.5550934
226.8012114
158.0473294
89.29344733
20.53956531
311.7856833
243.0318013
174.2779192
105.5240372
36.77015518
328.0162732
259.2623911
190.5085091
121.7546271
53.00074506
344.246863
275.492981
206.739099
137.985217
69.23133493
0.477452909
291.7235709
222.9696889
154.2158068
85.46192481
16.70804278
307.9541608
239.2002787
170.4463967
101.6925147
32.93863266
324.1847506
255.4308686
186.6769866
117.9231046
49.16922253
340.4153405
271.6614585
202.9075765
134.1536944
65.39981241
356.6459304
287.8920484
219.1381663
150.3842843
81.63040228
12.87652026
304.1226382
235.3687562
166.6148742
97.86099216
29.10711013
320.3532281
251.5993461
182.8454641
114.091582
45.33770001
336.583818
267.829936
199.0760539
130.3221719
61.56828988
352.8144079
284.0605258
215.3066438
146.5527618
77.79887976
9.044997733
300.2911157
231.5372337
162.7833517
94.02946963
25.27558761
316.5217056
247.7678236
179.0139415
110.2600595
41.50617748
332.7522955
263.9984134
195.2445314
126.4906494
57.73676736
348.9828853
280.2290033
211.4751213
142.7212393
73.96735723
5.213475208
296.4595932
227.7057112
158.9518291
90.19794711
21.44406508
312.6901831
243.936301
175.182419
106.428537
37.67465496
328.9207729
260.1668909
191.4130089
122.6591269
53.90524483
345.1513628
276.3974808
207.6435988
138.8897167
70.13583471
1.381952682
292.6280707
223.8741886
155.1203066
86.36642458
17.61254256
308.8586605
240.1047785
171.3508965
102.5970145
33.84313243
325.0892504
256.3353684
187.5814864
118.8276043
50.07372231
341.3198403
272.5659583
203.8120762
135.0581942
66.30431218
357.5504302
288.7965481
220.0426661
151.2887841
82.53490206
13.78102003
305.027138
236.273256
167.519374
98.76549193
30.01160991
321.2577279
252.5038459
183.7499638
114.9960818
46.24219978
337.4883178
268.7344357
199.9805537
131.2266717
62.47278966
353.7189076
284.9650256
216.2111436
147.4572616
78.70337953
9.949497506
301.1956155
232.4417335
163.6878514
94.93396941
26.18008738
317.4262054
248.6723233
179.9184413
111.1645593
42.41067726
333.6567952
264.9029132
196.1490312
127.3951492
58.64126713
349.8873851
281.1335031
212.3796211
143.625739
74.87185701
